Drivers \ Facilities,1,2,3,4,5,6,7,8,9,10
Driver_1,1.036,1.176,1.372,1.036,3.052,1.568,1.456,0.924,1.288,1.792
Driver_2,1.176,2.38,3.976,1.4,1.428,2.1,1.316,1.12,1.82,1.204
Driver_3,2.66,3.08,1.96,9.772,1.092,2.996,1.764,3.556,5.292,1.176
Driver_4,1.624,1.568,1.652,1.568,3.612,3.136,2.716,1.344,2.156,2.744
Driver_5,1.288,8.176,6.496,1.848,1.008,1.96,1.176,1.372,2.184,0.952
Driver_6,4.788,2.212,1.68,9.94,1.288,4.004,2.52,4.872,7.056,1.428
Driver_7,3.192,1.148,1.064,1.792,1.708,2.1,6.076,1.988,1.904,2.632
Driver_8,1.484,3.052,4.004,1.848,1.596,3.416,1.68,1.4,2.744,1.4
Driver_9,6.132,1.988,1.568,6.104,1.372,4.2,2.996,4.564,5.88,1.568
Driver_10,12.264,1.428,1.232,2.968,1.4,2.66,3.976,3.696,2.772,1.792
Driver_11,1.512,1.848,2.1,1.596,2.52,3.304,2.128,1.316,2.268,1.96
Driver_12,1.4,5.012,9.548,1.904,1.288,2.716,1.428,1.4,2.632,1.176
Driver_13,1.904,1.204,1.176,1.484,3.724,2.352,4.9,1.428,1.82,7.672
Driver_14,2.016,4.928,3.332,3.192,1.344,4.956,1.876,2.016,6.02,1.344
Driver_15,1.428,0.924,0.896,1.12,2.8,1.456,2.464,1.12,1.232,6.468
Driver_16,2.184,3.836,2.884,3.36,1.428,6.916,2.1,2.128,7.84,1.428
Driver_17,5.684,1.456,1.26,2.632,1.652,3.08,6.748,2.8,2.856,2.184
Driver_18,1.428,0.98,0.98,1.148,3.724,1.568,2.66,1.148,1.316,12.656
Driver_19,1.876,1.204,1.204,1.484,3.892,2.352,4.676,1.428,1.82,7.7
Driver_20,1.316,2.772,4.368,1.624,1.512,2.632,1.484,1.26,2.212,1.316
Driver_21,1.288,1.456,1.652,1.316,3.332,2.24,1.876,1.12,1.708,2.1
Driver_22,1.148,1.876,2.576,1.316,1.736,2.072,1.4,1.092,1.708,1.372
Driver_23,1.092,1.68,2.268,1.204,1.708,1.82,1.316,1.008,1.54,1.316
Driver_24,2.184,1.232,1.176,1.596,2.856,2.408,7.336,1.568,1.904,5.628
Driver_25,1.736,10.668,3.444,3.08,1.092,2.744,1.456,1.96,3.696,1.092
Driver_26,8.848,1.316,1.092,2.8,1.176,2.016,2.548,4.732,2.268,1.456
Driver_27,6.44,1.232,1.036,2.38,1.204,1.904,2.716,3.528,2.044,1.54
Driver_28,1.344,1.12,1.176,1.204,29.54,1.848,2.296,1.092,1.456,4.62
Driver_29,1.68,1.624,1.708,1.624,3.36,3.388,2.772,1.4,2.268,2.66
Driver_30,1.848,1.484,1.512,1.652,3.696,3.276,3.612,1.456,2.24,3.416
Driver_31,1.288,7.364,9.408,1.82,1.064,2.016,1.204,1.344,2.184,0.98
Driver_32,1.344,1.848,2.268,1.456,2.212,2.632,1.764,1.204,1.988,1.708
Driver_33,1.54,2.072,2.408,1.68,2.184,3.528,2.016,1.372,2.464,1.792
Driver_34,1.148,1.148,1.26,1.092,5.432,1.708,1.708,0.98,1.372,2.408
Driver_35,2.128,5.32,2.772,4.312,1.176,3.556,1.708,2.38,5.88,1.204
Driver_36,1.568,1.596,1.708,1.54,3.444,3.052,2.492,1.316,2.128,2.548
Driver_37,2.576,2.576,2.212,3.164,1.708,55.804,2.828,2.212,7.308,1.736
Driver_38,4.032,1.344,1.204,2.184,1.792,2.716,10.416,2.296,2.408,2.548
Driver_39,1.624,1.596,1.708,1.596,3.36,3.192,2.604,1.344,2.184,2.548
Driver_40,3.528,2.576,1.82,22.26,1.204,3.584,2.1,4.424,7.168,1.288
Driver_41,0.924,1.204,1.456,0.98,1.876,1.4,1.176,0.868,1.176,1.316
Driver_42,1.176,1.036,1.092,1.064,15.708,1.568,1.904,1.008,1.288,3.556
Driver_43,1.064,1.624,2.156,1.176,1.764,1.792,1.316,1.008,1.512,1.344
Driver_44,1.26,2.408,3.612,1.512,1.596,2.464,1.484,1.204,2.044,1.344
Driver_45,8.848,1.316,1.12,2.884,1.148,2.016,2.492,5.012,2.268,1.428
Driver_46,1.596,1.148,1.176,1.344,6.272,2.072,3.22,1.26,1.624,8.484
Driver_47,3.556,2.492,1.932,5.18,1.456,7.588,2.8,3.108,15.736,1.596
Driver_48,1.876,6.272,2.8,3.696,1.064,2.744,1.484,2.212,3.976,1.092
Driver_49,1.26,2.492,3.892,1.512,1.54,2.38,1.428,1.204,2.016,1.288
Driver_50,2.184,1.12,1.064,1.512,2.38,2.016,5.852,1.54,1.708,4.9
Driver_51,1.596,1.26,1.288,1.4,6.328,2.324,3.164,1.288,1.764,5.292
Driver_52,1.904,1.82,1.848,1.904,2.66,4.76,3.052,1.568,2.8,2.408
