Drivers \ Facilities,1,2,3,4,5,6,7,8,9,10
Driver_1,1.54,3.64,6.608,1.764,1.736,5.796,1.596,1.568,2.492,1.988
Driver_2,1.148,2.268,2.184,1.316,1.288,2.044,1.064,1.148,3.5,8.848
Driver_3,1.204,2.212,2.604,1.26,1.26,2.1,1.316,1.204,1.372,1.26
Driver_4,1.876,1.316,1.428,2.268,2.212,1.988,1.512,1.876,3.444,1.708
Driver_5,1.652,1.848,2.324,1.736,1.736,2.772,1.904,1.652,1.568,1.232
Driver_6,1.624,3.052,4.004,1.96,1.932,6.02,1.54,1.652,5.964,2.94
Driver_7,2.52,1.988,2.632,3.164,3.052,8.904,2.52,2.548,2.912,1.652
Driver_8,1.036,10.64,4.844,1.176,1.148,2.184,1.036,1.064,2.072,3.36
Driver_9,3.276,1.316,1.596,3.22,3.22,2.492,5.04,3.304,1.624,1.12
Driver_10,8.036,1.26,1.484,7.728,7.868,2.464,8.96,8.26,1.848,1.148
Driver_11,4.284,0.98,1.092,3.024,3.108,1.54,7.028,4.2,1.26,0.896
Driver_12,1.54,2.464,3.332,1.708,1.68,3.528,1.708,1.568,1.82,1.484
Driver_13,10.892,1.092,1.26,8.708,9.464,1.932,4.2,10.92,1.792,1.092
Driver_14,2.744,1.568,1.82,3.892,3.724,3.304,2.184,2.772,4.396,1.736
Driver_15,1.092,8.064,6.58,1.204,1.204,2.38,1.12,1.092,1.792,2.072
Driver_16,3.5,1.12,1.288,2.94,2.968,1.876,7.056,3.472,1.372,0.98
Driver_17,1.652,1.596,1.904,1.708,1.68,2.296,1.96,1.652,1.4,1.12
Driver_18,1.148,7.0,8.092,1.288,1.26,2.66,1.204,1.176,1.848,2.016
Driver_19,1.54,2.548,3.5,1.68,1.68,3.612,1.68,1.54,1.848,1.512
Driver_20,3.752,1.288,1.484,5.712,5.488,2.464,2.548,3.808,2.772,1.4
Driver_21,7.42,1.316,1.568,13.384,12.684,2.744,5.46,7.728,2.1,1.232
Driver_22,1.96,1.68,2.072,2.072,2.072,2.912,2.38,1.988,1.624,1.204
Driver_23,1.344,2.016,2.436,1.428,1.428,2.324,1.512,1.372,1.428,1.232
Driver_24,1.428,1.176,1.232,1.624,1.624,1.54,1.204,1.428,2.52,1.652
Driver_25,1.848,1.092,1.204,2.128,2.1,1.596,1.484,1.848,2.296,1.372
Driver_26,3.136,1.708,2.128,3.948,3.836,4.9,3.276,3.164,2.436,1.428
Driver_27,1.064,5.152,3.724,1.204,1.176,2.184,1.036,1.064,2.408,5.712
Driver_28,1.12,6.468,6.244,1.232,1.204,2.408,1.148,1.12,1.736,1.96
Driver_29,1.484,2.828,4.06,1.624,1.596,3.612,1.596,1.484,1.876,1.568
Driver_30,2.38,1.848,2.24,3.192,3.108,4.788,2.044,2.408,6.048,1.988
Driver_31,1.904,1.736,1.988,2.38,2.324,3.024,1.624,1.904,10.024,2.296
Driver_32,1.092,7.7,6.468,1.204,1.204,2.38,1.12,1.12,1.764,2.044
Driver_33,2.1,1.4,1.54,2.632,2.576,2.296,1.68,2.1,4.06,1.764
Driver_34,2.632,1.792,2.296,3.136,3.052,5.04,2.912,2.688,2.268,1.428
Driver_35,3.64,0.952,1.064,2.688,2.744,1.484,5.852,3.584,1.204,0.868
Driver_36,1.4,1.484,1.568,1.652,1.624,1.904,1.232,1.428,4.032,2.436
Driver_37,2.38,1.96,2.604,2.8,2.744,6.216,2.548,2.408,2.38,1.512
Driver_38,3.388,1.428,1.736,3.584,3.556,2.968,4.592,3.416,1.82,1.204
Driver_39,3.024,1.204,1.344,3.892,3.836,2.044,2.128,3.052,2.576,1.372
Driver_40,1.988,1.4,1.68,2.016,1.988,2.24,2.576,1.988,1.4,1.064
Driver_41,1.092,11.228,7.392,1.232,1.204,2.436,1.12,1.12,1.848,2.24
Driver_42,5.208,1.428,1.68,10.304,9.324,3.22,3.976,5.376,2.464,1.344
Driver_43,1.064,5.516,3.808,1.176,1.176,2.156,1.036,1.064,2.324,5.124
Driver_44,1.092,4.396,3.5,1.232,1.204,2.212,1.036,1.092,2.604,7.392
Driver_45,4.088,0.98,1.12,2.968,3.052,1.596,7.756,4.032,1.288,0.896
Driver_46,1.26,2.492,3.052,1.344,1.316,2.38,1.372,1.26,1.484,1.372
Driver_47,2.66,1.652,2.072,2.996,2.94,3.836,3.192,2.688,1.96,1.316
Driver_48,1.512,1.82,1.96,1.82,1.792,2.492,1.344,1.54,8.148,2.968
Driver_49,2.044,1.456,1.624,2.576,2.52,2.408,1.652,2.072,4.592,1.848
Driver_50,1.904,1.372,1.512,2.324,2.296,2.128,1.568,1.932,3.948,1.792
Driver_51,2.1,1.428,1.736,2.156,2.128,2.408,2.744,2.128,1.484,1.092
Driver_52,1.12,1.932,2.156,1.176,1.176,1.82,1.232,1.12,1.232,1.148
Driver_53,1.764,2.912,4.564,2.072,2.016,9.856,1.792,1.792,2.772,1.904
Driver_54,2.072,2.296,3.192,2.464,2.408,9.38,2.184,2.1,2.604,1.68
Driver_55,1.316,7.308,20.3,1.512,1.484,3.836,1.316,1.316,2.716,2.772
Driver_56,1.12,3.92,4.396,1.232,1.204,2.296,1.176,1.12,1.596,1.652
Driver_57,1.288,2.912,2.968,1.512,1.484,2.744,1.204,1.316,4.844,6.58
Driver_58,3.444,1.512,1.848,3.92,3.836,3.36,4.256,3.5,1.96,1.26
Driver_59,1.624,1.932,2.128,1.96,1.904,2.856,1.428,1.624,13.832,2.912
Driver_60,1.26,3.192,3.22,1.484,1.456,2.772,1.204,1.288,4.368,6.944
Driver_61,1.344,1.876,2.268,1.428,1.4,2.212,1.54,1.344,1.372,1.204
Driver_62,1.26,3.836,5.236,1.372,1.344,2.828,1.316,1.26,1.764,1.68
Driver_63,1.064,6.216,5.404,1.176,1.176,2.24,1.092,1.092,1.68,1.932
Driver_64,3.948,1.092,1.26,3.164,3.22,1.848,9.408,3.948,1.372,0.98
Driver_65,3.304,1.624,1.988,5.068,4.788,4.368,2.744,3.36,3.444,1.596
Driver_66,3.108,1.456,1.764,3.248,3.22,2.94,4.2,3.136,1.764,1.176
Driver_67,1.54,3.92,7.56,1.792,1.764,6.496,1.568,1.568,2.828,2.184
Driver_68,1.512,3.528,6.02,1.708,1.68,4.844,1.568,1.512,2.268,1.848
Driver_69,1.484,1.904,2.044,1.792,1.736,2.548,1.316,1.512,8.512,3.192
Driver_70,1.036,6.076,3.892,1.176,1.148,2.128,1.008,1.064,2.212,4.564
Driver_71,2.52,2.016,2.604,3.276,3.164,9.744,2.436,2.548,3.276,1.708
Driver_72,1.316,2.688,3.444,1.4,1.4,2.66,1.4,1.316,1.596,1.456
Driver_73,1.064,5.572,5.012,1.176,1.148,2.212,1.092,1.064,1.624,1.848
Driver_74,3.304,1.596,1.904,5.124,4.844,3.948,2.66,3.36,3.556,1.596
Driver_75,1.344,2.52,2.632,1.568,1.54,2.716,1.232,1.344,6.076,5.292
Driver_76,1.344,3.332,4.844,1.484,1.456,3.22,1.428,1.372,1.82,1.652
Driver_77,2.716,1.764,2.24,3.192,3.136,4.816,3.024,2.744,2.24,1.4
Driver_78,1.092,5.264,5.18,1.204,1.176,2.268,1.12,1.092,1.652,1.82
Driver_79,3.5,1.316,1.484,5.152,4.956,2.436,2.436,3.528,2.856,1.428
Driver_80,1.148,7.616,8.344,1.288,1.26,2.632,1.176,1.176,1.876,2.072
Driver_81,1.12,15.092,9.156,1.26,1.232,2.576,1.148,1.148,1.96,2.352
Driver_82,1.036,3.332,3.416,1.12,1.12,1.988,1.092,1.064,1.428,1.512
Driver_83,1.26,2.464,3.024,1.344,1.344,2.408,1.372,1.26,1.484,1.372
Driver_84,2.968,1.54,1.792,4.34,4.144,3.304,2.296,2.996,3.976,1.652
Driver_85,4.144,1.036,1.204,3.136,3.192,1.708,9.576,4.088,1.316,0.924
Driver_86,3.836,1.176,1.4,3.332,3.388,2.1,7.924,3.836,1.484,1.036
Driver_87,1.876,1.288,1.428,2.268,2.24,1.96,1.512,1.904,3.36,1.68
Driver_88,3.276,1.176,1.344,4.256,4.2,2.044,2.268,3.332,2.436,1.316
Driver_89,0.952,2.996,2.38,1.036,1.036,1.652,0.896,0.952,1.96,5.88
Driver_90,1.484,4.424,9.604,1.708,1.68,5.572,1.484,1.484,2.772,2.268
Driver_91,1.456,2.464,2.716,1.736,1.708,3.136,1.316,1.456,9.044,4.116
Driver_92,1.316,1.764,1.848,1.512,1.484,2.044,1.176,1.316,4.62,3.528
Driver_93,1.316,1.708,2.016,1.372,1.372,1.988,1.512,1.316,1.288,1.12
Driver_94,1.596,3.668,6.496,1.876,1.848,7.924,1.596,1.624,3.136,2.268
Driver_95,0.924,2.884,2.296,1.036,1.008,1.624,0.896,0.924,1.932,5.684
Driver_96,1.624,2.492,3.528,1.82,1.792,4.172,1.792,1.652,1.96,1.54
Driver_97,2.464,1.652,1.96,3.36,3.248,3.64,2.016,2.492,5.516,1.876
Driver_98,2.128,2.352,3.164,2.66,2.604,26.04,2.044,2.156,3.864,1.96
Driver_99,1.4,1.988,2.436,1.484,1.484,2.436,1.596,1.428,1.456,1.232
Driver_100,1.148,2.436,2.324,1.288,1.288,2.044,1.064,1.148,3.332,13.104
Driver_101,1.736,3.108,4.872,2.072,2.016,13.3,1.736,1.764,3.304,2.128
